dataset,model,feature,importance
ibarra_zarate,random_forest,wpli_beta_F8_T7,0.00035072217973521167
ibarra_zarate,svm,wpli_beta_F8_T7,0.0001133484464595158
ibarra_zarate,random_forest,wpli_gamma_F8_T7,4.656639668028626e-17
ibarra_zarate,svm,wpli_gamma_F8_T7,0.0
ibarra_zarate,random_forest,wpli_delta_Fp1_T7,0.0016001562419865416
ibarra_zarate,svm,wpli_delta_Fp1_T7,-1.3335111348189433e-05
ibarra_zarate,random_forest,wpli_theta_Fp1_T7,0.0015182607125470776
ibarra_zarate,svm,wpli_theta_Fp1_T7,-5.334044539271332e-05
ibarra_zarate,random_forest,wpli_alpha_Fp1_T7,2.321573510803645e-17
ibarra_zarate,svm,wpli_alpha_Fp1_T7,3.3337778370445825e-05
ibarra_zarate,random_forest,wpli_beta_Fp1_T7,0.0009086412010219384
ibarra_zarate,svm,wpli_beta_Fp1_T7,-0.0001333511134818277
ibarra_zarate,random_forest,wpli_gamma_Fp1_T7,0.001204086032242322
ibarra_zarate,svm,wpli_gamma_Fp1_T7,-0.00022002933724497576
ibarra_zarate,random_forest,wpli_delta_Fp2_T7,0.001866176706194158
ibarra_zarate,svm,wpli_delta_Fp2_T7,-8.001066808906998e-05
ibarra_zarate,random_forest,wpli_theta_Fp2_T7,0.0016818523803599059
ibarra_zarate,svm,wpli_theta_Fp2_T7,-1.333511134817833e-05
ibarra_zarate,random_forest,wpli_alpha_Fp2_T7,0.0003077101471291318
ibarra_zarate,svm,wpli_alpha_Fp2_T7,-0.000253367115615466
ibarra_zarate,random_forest,wpli_beta_Fp2_T7,0.0011931794312919554
ibarra_zarate,svm,wpli_beta_Fp2_T7,-7.334311241498081e-05
ibarra_zarate,random_forest,wpli_gamma_Fp2_T7,0.0009620413626505875
ibarra_zarate,svm,wpli_gamma_Fp2_T7,-0.00016002133617817326
ibarra_zarate,random_forest,wpli_delta_Fz_T7,0.00166809942641292
ibarra_zarate,svm,wpli_delta_Fz_T7,-3.3337778370445825e-05
ibarra_zarate,random_forest,wpli_theta_Fz_T7,0.0021321640489594044
ibarra_zarate,svm,wpli_theta_Fz_T7,-6.667555674089165e-05
ibarra_zarate,random_forest,wpli_alpha_Fz_T7,0.0011797209655479183
ibarra_zarate,svm,wpli_alpha_Fz_T7,-0.0002733697826377224
ibarra_zarate,random_forest,wpli_beta_Fz_T7,0.006609803119161373
ibarra_zarate,svm,wpli_beta_Fz_T7,-0.0004467262301640851
ibarra_zarate,random_forest,wpli_gamma_Fz_T7,3.0920944502196034e-05
ibarra_zarate,svm,wpli_gamma_Fz_T7,-0.00022002933724498685
ibarra_zarate,random_forest,wpli_delta_P7_T7,0.000393659417017244
ibarra_zarate,svm,wpli_delta_P7_T7,2.667022269635666e-05
ibarra_zarate,random_forest,wpli_theta_P7_T7,0.0005624887238958616
ibarra_zarate,svm,wpli_theta_P7_T7,-2.6670222696367762e-05
ibarra_zarate,random_forest,wpli_alpha_P7_T7,0.0013422096787387605
ibarra_zarate,svm,wpli_alpha_P7_T7,0.00016002133617815106
ibarra_zarate,random_forest,wpli_beta_P7_T7,0.0005540415749126469
ibarra_zarate,svm,wpli_beta_P7_T7,0.00010001333511133748
ibarra_zarate,random_forest,wpli_gamma_P7_T7,0.001266203893528926
ibarra_zarate,svm,wpli_gamma_P7_T7,-0.00010001333511134858
ibarra_zarate,random_forest,wpli_delta_P8_T7,0.0014655202585672489
ibarra_zarate,svm,wpli_delta_P8_T7,-0.00020669422589681964
ibarra_zarate,random_forest,wpli_theta_P8_T7,0.0008995870454199352
ibarra_zarate,svm,wpli_theta_P8_T7,-0.00032004267235637986
ibarra_zarate,random_forest,wpli_alpha_P8_T7,0.0010112131012472761
ibarra_zarate,svm,wpli_alpha_P8_T7,-0.0001733564475263627
ibarra_zarate,random_forest,wpli_beta_P8_T7,0.0008948709550059031
ibarra_zarate,svm,wpli_beta_P8_T7,0.0004333911188158845
ibarra_zarate,random_forest,wpli_gamma_P8_T7,0.0005931021932092378
ibarra_zarate,svm,wpli_gamma_P8_T7,0.0002733697826377002
ibarra_zarate,random_forest,wpli_delta_C3_T8,0.0034285378385969906
ibarra_zarate,svm,wpli_delta_C3_T8,0.0002733697826377002
ibarra_zarate,random_forest,wpli_theta_C3_T8,0.0032139278230544337
ibarra_zarate,svm,wpli_theta_C3_T8,-6.667555674089165e-05
ibarra_zarate,random_forest,wpli_alpha_C3_T8,0.0012772659721783765
ibarra_zarate,svm,wpli_alpha_C3_T8,0.00012668355780770524
ibarra_zarate,random_forest,wpli_beta_C3_T8,0.00036905057015490246
ibarra_zarate,svm,wpli_beta_C3_T8,-0.0002800373383118115
ibarra_zarate,random_forest,wpli_gamma_C3_T8,0.0022268234368260386
ibarra_zarate,svm,wpli_gamma_C3_T8,-9.334577943724831e-05
ibarra_zarate,random_forest,wpli_delta_C4_T8,0.00921901201012526
ibarra_zarate,svm,wpli_delta_C4_T8,0.00020669422589680853
ibarra_zarate,random_forest,wpli_theta_C4_T8,0.0016592126823147186
ibarra_zarate,svm,wpli_theta_C4_T8,0.000193359114548608
ibarra_zarate,random_forest,wpli_alpha_C4_T8,0.00017300550523898116
ibarra_zarate,svm,wpli_alpha_C4_T8,-5.334044539271332e-05
ibarra_zarate,random_forest,wpli_beta_C4_T8,0.0005132805858950654
ibarra_zarate,svm,wpli_beta_C4_T8,-0.00010668089078544885
ibarra_zarate,random_forest,wpli_gamma_C4_T8,0.0020096620642764858
ibarra_zarate,svm,wpli_gamma_C4_T8,-0.00031337511668226846
ibarra_zarate,random_forest,wpli_delta_F3_T8,0.0004949266292886559
ibarra_zarate,svm,wpli_delta_F3_T8,0.00020669422589680853
ibarra_zarate,random_forest,wpli_theta_F3_T8,0.009293462105926806
ibarra_zarate,svm,wpli_theta_F3_T8,0.00014001866915588356
ibarra_zarate,random_forest,wpli_alpha_F3_T8,0.0007953642512124757
ibarra_zarate,svm,wpli_alpha_F3_T8,-7.334311241498081e-05
ibarra_zarate,random_forest,wpli_beta_F3_T8,0.002110090238003859
ibarra_zarate,svm,wpli_beta_F3_T8,-3.3337778370445825e-05
ibarra_zarate,random_forest,wpli_gamma_F3_T8,0.002465691085139683
ibarra_zarate,svm,wpli_gamma_F3_T8,5.334044539271332e-05
ibarra_zarate,random_forest,wpli_delta_F4_T8,0.0010144095214701583
ibarra_zarate,svm,wpli_delta_F4_T8,0.00025336711561544376
ibarra_zarate,random_forest,wpli_theta_F4_T8,0.005033289254724802
ibarra_zarate,svm,wpli_theta_F4_T8,0.00030004000533406794
ibarra_zarate,random_forest,wpli_alpha_F4_T8,0.0011761414601718736
ibarra_zarate,svm,wpli_alpha_F4_T8,4.667288971862416e-05
ibarra_zarate,random_forest,wpli_beta_F4_T8,0.0013366901051102176
ibarra_zarate,svm,wpli_beta_F4_T8,-0.00014001866915589468
ibarra_zarate,random_forest,wpli_gamma_F4_T8,0.00043455057114092483
ibarra_zarate,svm,wpli_gamma_F4_T8,-0.00010001333511133748
ibarra_zarate,random_forest,wpli_delta_F7_T8,0.000396503318536096
ibarra_zarate,svm,wpli_delta_F7_T8,0.0002533671156154327
ibarra_zarate,random_forest,wpli_theta_F7_T8,0.0021795747044089458
ibarra_zarate,svm,wpli_theta_F7_T8,-2.667022269635666e-05
ibarra_zarate,random_forest,wpli_alpha_F7_T8,0.0012763720293540793
ibarra_zarate,svm,wpli_alpha_F7_T8,0.0
ibarra_zarate,random_forest,wpli_beta_F7_T8,0.002932639494900382
ibarra_zarate,svm,wpli_beta_F7_T8,-4.000533404453499e-05
ibarra_zarate,random_forest,wpli_gamma_F7_T8,0.0010912770919116216
ibarra_zarate,svm,wpli_gamma_F7_T8,-0.00014668622482996163
ibarra_zarate,random_forest,wpli_delta_F8_T8,0.001393573902175634
ibarra_zarate,svm,wpli_delta_F8_T8,8.667822376315915e-05
ibarra_zarate,random_forest,wpli_theta_F8_T8,0.0007848297411551532
ibarra_zarate,svm,wpli_theta_F8_T8,0.00028003733831178935
ibarra_zarate,random_forest,wpli_alpha_F8_T8,0.0009102082771347193
ibarra_zarate,svm,wpli_alpha_F8_T8,0.0
ibarra_zarate,random_forest,wpli_beta_F8_T8,0.008516320509073458
ibarra_zarate,svm,wpli_beta_F8_T8,0.0023069742632351176
ibarra_zarate,random_forest,wpli_gamma_F8_T8,0.0026852140841264003
ibarra_zarate,svm,wpli_gamma_F8_T8,0.0013291599053033565
ibarra_zarate,random_forest,wpli_delta_Fp1_T8,7.972084220748442e-06
ibarra_zarate,svm,wpli_delta_Fp1_T8,8.001066808906998e-05
ibarra_zarate,random_forest,wpli_theta_Fp1_T8,0.0030637578984713944
ibarra_zarate,svm,wpli_theta_Fp1_T8,-9.334577943724831e-05
ibarra_zarate,random_forest,wpli_alpha_Fp1_T8,0.0008730642523627741
ibarra_zarate,svm,wpli_alpha_Fp1_T8,6.667555674089165e-06
ibarra_zarate,random_forest,wpli_beta_Fp1_T8,0.0006972087256542418
ibarra_zarate,svm,wpli_beta_Fp1_T8,-8.001066808908109e-05
ibarra_zarate,random_forest,wpli_gamma_Fp1_T8,0.006062452361340088
ibarra_zarate,svm,wpli_gamma_Fp1_T8,0.00014668622482998382
ibarra_zarate,random_forest,wpli_delta_Fp2_T8,0.0016226407470896669
ibarra_zarate,svm,wpli_delta_Fp2_T8,9.334577943724831e-05
ibarra_zarate,random_forest,wpli_theta_Fp2_T8,0.0024395256121200705
ibarra_zarate,svm,wpli_theta_Fp2_T8,3.3337778370445825e-05
ibarra_zarate,random_forest,wpli_alpha_Fp2_T8,0.0007144641886212199
ibarra_zarate,svm,wpli_alpha_Fp2_T8,0.00012668355780769413
ibarra_zarate,random_forest,wpli_beta_Fp2_T8,0.001365138643140948
ibarra_zarate,svm,wpli_beta_Fp2_T8,0.0005067342312308654
ibarra_zarate,random_forest,wpli_gamma_Fp2_T8,0.0011466691298229526
ibarra_zarate,svm,wpli_gamma_Fp2_T8,0.00040672089611951676
ibarra_zarate,random_forest,wpli_delta_Fz_T8,0.0011000139361713225
ibarra_zarate,svm,wpli_delta_Fz_T8,5.334044539271332e-05
ibarra_zarate,random_forest,wpli_theta_Fz_T8,0.00153509808199394
ibarra_zarate,svm,wpli_theta_Fz_T8,0.00011334844645952691
ibarra_zarate,random_forest,wpli_alpha_Fz_T8,0.0019929697152269296
ibarra_zarate,svm,wpli_alpha_Fz_T8,0.0002066942258967974
ibarra_zarate,random_forest,wpli_beta_Fz_T8,0.0006804161954074151
ibarra_zarate,svm,wpli_beta_Fz_T8,-0.00024669955994135464
ibarra_zarate,random_forest,wpli_gamma_Fz_T8,0.00042846831599520867
ibarra_zarate,svm,wpli_gamma_Fz_T8,5.334044539271332e-05
ibarra_zarate,random_forest,wpli_delta_P7_T8,0.001454821693265837
ibarra_zarate,svm,wpli_delta_P7_T8,-0.00020669422589678633
ibarra_zarate,random_forest,wpli_theta_P7_T8,0.001484402813132786
ibarra_zarate,svm,wpli_theta_P7_T8,2.6670222696345557e-05
ibarra_zarate,random_forest,wpli_alpha_P7_T8,0.00047199972337936256
ibarra_zarate,svm,wpli_alpha_P7_T8,8.001066808906998e-05
ibarra_zarate,random_forest,wpli_beta_P7_T8,0.0008885876403895417
ibarra_zarate,svm,wpli_beta_P7_T8,0.00016002133617813995
ibarra_zarate,random_forest,wpli_gamma_P7_T8,0.014953313147708371
ibarra_zarate,svm,wpli_gamma_P7_T8,0.0008067742365649
ibarra_zarate,random_forest,wpli_delta_P8_T8,0.0011544431076674461
ibarra_zarate,svm,wpli_delta_P8_T8,-0.0005934124549940468
ibarra_zarate,random_forest,wpli_theta_P8_T8,0.0009329021420220472
ibarra_zarate,svm,wpli_theta_P8_T8,-4.0005334044557193e-05
ibarra_zarate,random_forest,wpli_alpha_P8_T8,0.0003053867249252379
ibarra_zarate,svm,wpli_alpha_P8_T8,0.000606747566342225
ibarra_zarate,random_forest,wpli_beta_P8_T8,8.607454125291017e-05
ibarra_zarate,svm,wpli_beta_P8_T8,-0.00014668622482999494
ibarra_zarate,random_forest,wpli_gamma_P8_T8,0.001255974645332541
ibarra_zarate,svm,wpli_gamma_P8_T8,-0.0005134017869049768
ibarra_zarate,random_forest,wpli_delta_T7_T8,0.0007510164725171925
ibarra_zarate,svm,wpli_delta_T7_T8,0.00010001333511134858
ibarra_zarate,random_forest,wpli_theta_T7_T8,0.000217578887084054
ibarra_zarate,svm,wpli_theta_T7_T8,-0.0001133484464595158
ibarra_zarate,random_forest,wpli_alpha_T7_T8,0.0034949070698319625
ibarra_zarate,svm,wpli_alpha_T7_T8,-0.00010001333511134858
ibarra_zarate,random_forest,wpli_beta_T7_T8,0.001559418493520201
ibarra_zarate,svm,wpli_beta_T7_T8,0.0009801306840912182
ibarra_zarate,random_forest,wpli_gamma_T7_T8,0.0010377479655870406
ibarra_zarate,svm,wpli_gamma_T7_T8,2.0002667022267494e-05
ibarra_zarate,random_forest,plzc_C3,8.711986733162191e-16
ibarra_zarate,svm,plzc_C3,6.667555674089165e-06
ibarra_zarate,random_forest,plzc_C4,1.3481173956717419e-15
ibarra_zarate,svm,plzc_C4,1.333511134817833e-05
ibarra_zarate,random_forest,plzc_F3,2.173388689630759e-17
ibarra_zarate,svm,plzc_F3,-0.0001133484464595158
ibarra_zarate,random_forest,plzc_F4,1.530720190415145e-17
ibarra_zarate,svm,plzc_F4,-0.00010001333511133748
ibarra_zarate,random_forest,plzc_F7,7.45187151617878e-17
ibarra_zarate,svm,plzc_F7,-0.00012001600213360498
ibarra_zarate,random_forest,plzc_F8,2.4903444424813153e-17
ibarra_zarate,svm,plzc_F8,4.667288971862416e-05
ibarra_zarate,random_forest,plzc_Fp1,5.115438593316015e-16
ibarra_zarate,svm,plzc_Fp1,-4.000533404453499e-05
ibarra_zarate,random_forest,plzc_Fp2,3.4315016221573143e-18
ibarra_zarate,svm,plzc_Fp2,4.667288971862416e-05
ibarra_zarate,random_forest,plzc_Fz,7.175813155957816e-16
ibarra_zarate,svm,plzc_Fz,7.334311241498081e-05
ibarra_zarate,random_forest,plzc_P7,4.8012797550129186e-18
ibarra_zarate,svm,plzc_P7,6.667555674089165e-06
ibarra_zarate,random_forest,plzc_P8,1.0542371259060058e-15
ibarra_zarate,svm,plzc_P8,8.001066808906998e-05
ibarra_zarate,random_forest,plzc_T7,9.035658381481205e-18
ibarra_zarate,svm,plzc_T7,0.00011334844645952691
ibarra_zarate,random_forest,plzc_T8,1.0771558651259285e-16
ibarra_zarate,svm,plzc_T8,-6.667555674089165e-06
raeisi,random_forest,power_delta_C3,0.0
raeisi,svm,power_delta_C3,0.0011353244854851007
raeisi,random_forest,power_theta_C3,0.0
raeisi,svm,power_theta_C3,0.0
raeisi,random_forest,power_alpha_C3,4.538694113499247e-18
raeisi,svm,power_alpha_C3,0.0
raeisi,random_forest,power_beta_C3,1.0521526835980362e-17
raeisi,svm,power_beta_C3,0.00011473152822394361
raeisi,random_forest,power_gamma_C3,9.979654243356126e-18
raeisi,svm,power_gamma_C3,0.0009637448370812152
raeisi,random_forest,power_delta_C4,4.7328937192097053e-17
raeisi,svm,power_delta_C4,0.0002065167508030985
raeisi,random_forest,power_theta_C4,3.602293940905856e-17
raeisi,svm,power_theta_C4,0.0
raeisi,random_forest,power_alpha_C4,0.0
raeisi,svm,power_alpha_C4,0.0
raeisi,random_forest,power_beta_C4,0.0
raeisi,svm,power_beta_C4,0.0
raeisi,random_forest,power_gamma_C4,1.5028517299732446e-19
raeisi,svm,power_gamma_C4,0.0
raeisi,random_forest,power_delta_F3,0.0
raeisi,svm,power_delta_F3,0.0
raeisi,random_forest,power_theta_F3,0.0
raeisi,svm,power_theta_F3,0.0
raeisi,random_forest,power_alpha_F3,0.0005129243638505674
raeisi,svm,power_alpha_F3,0.0
raeisi,random_forest,power_beta_F3,0.0
raeisi,svm,power_beta_F3,0.0
raeisi,random_forest,power_gamma_F3,0.0
raeisi,svm,power_gamma_F3,0.0
raeisi,random_forest,power_delta_F4,0.0
raeisi,svm,power_delta_F4,0.00013767783386873234
raeisi,random_forest,power_theta_F4,1.547881585100103e-16
raeisi,svm,power_theta_F4,0.0
raeisi,random_forest,power_alpha_F4,0.0
raeisi,svm,power_alpha_F4,0.0
raeisi,random_forest,power_beta_F4,2.0199102993339508e-19
raeisi,svm,power_beta_F4,0.0
raeisi,random_forest,power_gamma_F4,1.416328552780455e-17
raeisi,svm,power_gamma_F4,0.00022946305644788723
raeisi,random_forest,power_delta_F7,1.2729947113146098e-18
raeisi,svm,power_delta_F7,0.00043597980725098575
raeisi,random_forest,power_theta_F7,3.512827606514634e-17
raeisi,svm,power_theta_F7,0.0
raeisi,random_forest,power_alpha_F7,5.410022108229394e-17
raeisi,svm,power_alpha_F7,0.0
raeisi,random_forest,power_beta_F7,2.0712119518579312e-17
raeisi,svm,power_beta_F7,0.0
raeisi,random_forest,power_gamma_F7,0.0
raeisi,svm,power_gamma_F7,0.0
raeisi,random_forest,power_delta_F8,0.0
raeisi,svm,power_delta_F8,0.0
raeisi,random_forest,power_theta_F8,9.358704290769165e-19
raeisi,svm,power_theta_F8,0.0
raeisi,random_forest,power_alpha_F8,0.0006150625833939041
raeisi,svm,power_alpha_F8,0.0
raeisi,random_forest,power_beta_F8,0.0
raeisi,svm,power_beta_F8,0.0
raeisi,random_forest,power_gamma_F8,0.0007374032830929842
raeisi,svm,power_gamma_F8,0.0
raeisi,random_forest,power_delta_Fp1,2.7119756112358694e-17
raeisi,svm,power_delta_Fp1,0.0007113354749884948
raeisi,random_forest,power_theta_Fp1,0.0
raeisi,svm,power_theta_Fp1,0.0
raeisi,random_forest,power_alpha_Fp1,0.0
raeisi,svm,power_alpha_Fp1,0.0
raeisi,random_forest,power_beta_Fp1,0.0
raeisi,svm,power_beta_Fp1,0.0
raeisi,random_forest,power_gamma_Fp1,2.5820672419923265e-17
raeisi,svm,power_gamma_Fp1,0.00034419458467183084
raeisi,random_forest,power_delta_Fp2,9.928888102029167e-18
raeisi,svm,power_delta_Fp2,0.0022586581742157553
raeisi,random_forest,power_theta_Fp2,0.0010017859395274522
raeisi,svm,power_theta_Fp2,0.0
raeisi,random_forest,power_alpha_Fp2,0.0
raeisi,svm,power_alpha_Fp2,0.0
raeisi,random_forest,power_beta_Fp2,0.0
raeisi,svm,power_beta_Fp2,0.0
raeisi,random_forest,power_gamma_Fp2,9.945645077224287e-19
raeisi,svm,power_gamma_Fp2,4.589261128957744e-05
raeisi,random_forest,power_delta_Fz,2.2871073054816686e-18
raeisi,svm,power_delta_Fz,0.00034419458467183084
raeisi,random_forest,power_theta_Fz,0.0
raeisi,svm,power_theta_Fz,0.0
raeisi,random_forest,power_alpha_Fz,0.0
raeisi,svm,power_alpha_Fz,0.0
raeisi,random_forest,power_beta_Fz,0.0
raeisi,svm,power_beta_Fz,0.0
raeisi,random_forest,power_gamma_Fz,0.0
raeisi,svm,power_gamma_Fz,0.0
raeisi,random_forest,power_delta_P7,3.83560597981296e-18
raeisi,svm,power_delta_P7,0.0
raeisi,random_forest,power_theta_P7,1.0958754878698264e-16
raeisi,svm,power_theta_P7,0.0
raeisi,random_forest,power_alpha_P7,0.0
raeisi,svm,power_alpha_P7,0.00032124827902704214
raeisi,random_forest,power_beta_P7,3.06589041707221e-17
raeisi,svm,power_beta_P7,0.0
raeisi,random_forest,power_gamma_P7,0.0
raeisi,svm,power_gamma_P7,0.00016062413951352107
raeisi,random_forest,power_delta_P8,0.0
raeisi,svm,power_delta_P8,0.001743919229004165
raeisi,random_forest,power_theta_P8,1.14410209319284e-17
raeisi,svm,power_theta_P8,0.0
raeisi,random_forest,power_alpha_P8,0.0
raeisi,svm,power_alpha_P8,0.0
raeisi,random_forest,power_beta_P8,0.0
raeisi,svm,power_beta_P8,0.0
raeisi,random_forest,power_gamma_P8,0.0009753516401139414
raeisi,svm,power_gamma_P8,0.0
raeisi,random_forest,power_delta_T7,2.674919142752137e-17
raeisi,svm,power_delta_T7,0.00043597980725098575
raeisi,random_forest,power_theta_T7,0.0011477728494111202
raeisi,svm,power_theta_T7,0.0
raeisi,random_forest,power_alpha_T7,5.129604934740429e-18
raeisi,svm,power_alpha_T7,0.0
raeisi,random_forest,power_beta_T7,1.1149333496711767e-17
raeisi,svm,power_beta_T7,0.0
raeisi,random_forest,power_gamma_T7,0.00043993923214771634
raeisi,svm,power_gamma_T7,0.0
raeisi,random_forest,power_delta_T8,0.0
raeisi,svm,power_delta_T8,0.0011014226709499697
raeisi,random_forest,power_theta_T8,1.0699767868821937e-17
raeisi,svm,power_theta_T8,0.0
raeisi,random_forest,power_alpha_T8,0.0
raeisi,svm,power_alpha_T8,0.0
raeisi,random_forest,power_beta_T8,1.0261773808832372e-17
raeisi,svm,power_beta_T8,0.0
raeisi,random_forest,power_gamma_T8,2.1019424900634787e-17
raeisi,svm,power_gamma_T8,0.0
raeisi,random_forest,wpli_delta_C3_C4,0.0
raeisi,svm,wpli_delta_C3_C4,0.0
raeisi,random_forest,wpli_theta_C3_C4,0.0
raeisi,svm,wpli_theta_C3_C4,0.0
raeisi,random_forest,wpli_alpha_C3_C4,0.008350224520841441
raeisi,svm,wpli_alpha_C3_C4,0.0
raeisi,random_forest,wpli_beta_C3_C4,0.0028412895701821783
raeisi,svm,wpli_beta_C3_C4,0.0
raeisi,random_forest,wpli_gamma_C3_C4,0.001552670137973235
raeisi,svm,wpli_gamma_C3_C4,0.0
raeisi,random_forest,wpli_delta_C3_F3,0.0
raeisi,svm,wpli_delta_C3_F3,0.0
raeisi,random_forest,wpli_theta_C3_F3,0.0013200825978811825
raeisi,svm,wpli_theta_C3_F3,0.0
raeisi,random_forest,wpli_alpha_C3_F3,0.009558520121808979
raeisi,svm,wpli_alpha_C3_F3,0.0
raeisi,random_forest,wpli_beta_C3_F3,0.0019368399154995827
raeisi,svm,wpli_beta_C3_F3,0.0
raeisi,random_forest,wpli_gamma_C3_F3,0.003351878092448859
raeisi,svm,wpli_gamma_C3_F3,0.0
raeisi,random_forest,wpli_delta_C4_F3,0.0005494323902171511
raeisi,svm,wpli_delta_C4_F3,0.0
raeisi,random_forest,wpli_theta_C4_F3,0.007486982168133074
raeisi,svm,wpli_theta_C4_F3,0.0
raeisi,random_forest,wpli_alpha_C4_F3,0.018550717764235843
raeisi,svm,wpli_alpha_C4_F3,0.0
raeisi,random_forest,wpli_beta_C4_F3,0.0010684133564313506
raeisi,svm,wpli_beta_C4_F3,0.0
raeisi,random_forest,wpli_gamma_C4_F3,2.1014854676807323e-17
raeisi,svm,wpli_gamma_C4_F3,0.0
raeisi,random_forest,wpli_delta_C3_F4,0.0020599994705505936
raeisi,svm,wpli_delta_C3_F4,0.0
raeisi,random_forest,wpli_theta_C3_F4,0.0011316059070341756
raeisi,svm,wpli_theta_C3_F4,0.0
raeisi,random_forest,wpli_alpha_C3_F4,0.002188032172720289
raeisi,svm,wpli_alpha_C3_F4,0.0
raeisi,random_forest,wpli_beta_C3_F4,0.000992048396624166
raeisi,svm,wpli_beta_C3_F4,0.0
raeisi,random_forest,wpli_gamma_C3_F4,0.0005568713485436397
raeisi,svm,wpli_gamma_C3_F4,0.0
raeisi,random_forest,wpli_delta_C4_F4,0.0010446262301071067
raeisi,svm,wpli_delta_C4_F4,0.0
raeisi,random_forest,wpli_theta_C4_F4,0.0012140649097478187
raeisi,svm,wpli_theta_C4_F4,0.0
raeisi,random_forest,wpli_alpha_C4_F4,0.0048997127368037765
raeisi,svm,wpli_alpha_C4_F4,0.0
raeisi,random_forest,wpli_beta_C4_F4,0.0006020104186792885
raeisi,svm,wpli_beta_C4_F4,0.0
raeisi,random_forest,wpli_gamma_C4_F4,0.0
raeisi,svm,wpli_gamma_C4_F4,0.0
raeisi,random_forest,wpli_delta_F3_F4,0.0014371221679466068
raeisi,svm,wpli_delta_F3_F4,0.0
raeisi,random_forest,wpli_theta_F3_F4,0.0006895952562818342
raeisi,svm,wpli_theta_F3_F4,0.0
raeisi,random_forest,wpli_alpha_F3_F4,0.00890121103272803
raeisi,svm,wpli_alpha_F3_F4,0.0
raeisi,random_forest,wpli_beta_F3_F4,1.620456040817288e-17
raeisi,svm,wpli_beta_F3_F4,0.0
raeisi,random_forest,wpli_gamma_F3_F4,0.0017436067618054538
raeisi,svm,wpli_gamma_F3_F4,0.0
raeisi,random_forest,wpli_delta_C3_F7,0.001309616250473701
raeisi,svm,wpli_delta_C3_F7,0.0
raeisi,random_forest,wpli_theta_C3_F7,0.0028782145110665992
raeisi,svm,wpli_theta_C3_F7,0.0
raeisi,random_forest,wpli_alpha_C3_F7,0.004586036687211522
raeisi,svm,wpli_alpha_C3_F7,0.0
raeisi,random_forest,wpli_beta_C3_F7,0.008101193922702348
raeisi,svm,wpli_beta_C3_F7,0.0
raeisi,random_forest,wpli_gamma_C3_F7,0.0041921237111293315
raeisi,svm,wpli_gamma_C3_F7,0.0
raeisi,random_forest,wpli_delta_C4_F7,0.000560149150171324
raeisi,svm,wpli_delta_C4_F7,0.0
raeisi,random_forest,wpli_theta_C4_F7,2.2629599648379795e-17
raeisi,svm,wpli_theta_C4_F7,0.0
raeisi,random_forest,wpli_alpha_C4_F7,4.772785737982158e-17
raeisi,svm,wpli_alpha_C4_F7,0.0
raeisi,random_forest,wpli_beta_C4_F7,1.5362615498757328e-17
raeisi,svm,wpli_beta_C4_F7,0.0
raeisi,random_forest,wpli_gamma_C4_F7,0.0006002024607507611
raeisi,svm,wpli_gamma_C4_F7,0.0
raeisi,random_forest,wpli_delta_F3_F7,0.0008284749568772638
raeisi,svm,wpli_delta_F3_F7,0.0
raeisi,random_forest,wpli_theta_F3_F7,0.0016279413604065418
raeisi,svm,wpli_theta_F3_F7,0.0
raeisi,random_forest,wpli_alpha_F3_F7,0.003378126765186521
raeisi,svm,wpli_alpha_F3_F7,0.0
raeisi,random_forest,wpli_beta_F3_F7,0.0
raeisi,svm,wpli_beta_F3_F7,0.0
raeisi,random_forest,wpli_gamma_F3_F7,0.0012862486102336581
raeisi,svm,wpli_gamma_F3_F7,0.0
raeisi,random_forest,wpli_delta_F4_F7,0.0006004499896485494
raeisi,svm,wpli_delta_F4_F7,0.0
raeisi,random_forest,wpli_theta_F4_F7,0.0005268777522810569
raeisi,svm,wpli_theta_F4_F7,0.0
raeisi,random_forest,wpli_alpha_F4_F7,0.008748065941298577
raeisi,svm,wpli_alpha_F4_F7,0.0
raeisi,random_forest,wpli_beta_F4_F7,0.0
raeisi,svm,wpli_beta_F4_F7,0.0
raeisi,random_forest,wpli_gamma_F4_F7,0.0018959006522718041
raeisi,svm,wpli_gamma_F4_F7,0.0
raeisi,random_forest,wpli_delta_C3_F8,0.0015106479097517984
raeisi,svm,wpli_delta_C3_F8,0.0
raeisi,random_forest,wpli_theta_C3_F8,0.0005155194853269144
raeisi,svm,wpli_theta_C3_F8,0.0
raeisi,random_forest,wpli_alpha_C3_F8,0.005706568415283918
raeisi,svm,wpli_alpha_C3_F8,0.0
raeisi,random_forest,wpli_beta_C3_F8,0.0030745231049083845
raeisi,svm,wpli_beta_C3_F8,0.0
raeisi,random_forest,wpli_gamma_C3_F8,0.0
raeisi,svm,wpli_gamma_C3_F8,0.0
raeisi,random_forest,wpli_delta_C4_F8,0.0013611190932378678
raeisi,svm,wpli_delta_C4_F8,0.0
raeisi,random_forest,wpli_theta_C4_F8,0.008053567538194218
raeisi,svm,wpli_theta_C4_F8,0.0
raeisi,random_forest,wpli_alpha_C4_F8,0.0035989867298403776
raeisi,svm,wpli_alpha_C4_F8,0.0
raeisi,random_forest,wpli_beta_C4_F8,0.00039391905663737535
raeisi,svm,wpli_beta_C4_F8,0.0
raeisi,random_forest,wpli_gamma_C4_F8,0.0012884496331989777
raeisi,svm,wpli_gamma_C4_F8,0.0
